0,0
0,0
0.0212766,0.25
0.0212766,0.125
0.04255319,0.22222222
0.04255319,0.18181818
0.06382979,0.25
0.06382979,0.21428571
0.08510638,0.26666667
0.08510638,0.18181818
0.10638298,0.20833333
0.10638298,0.19230769
0.12765957,0.21428571
0.12765957,0.15384615
0.14893617,0.17073171
0.14893617,0.15555556
0.17021277,0.17391304
0.19148936,0.1875
0.21276596,0.2
0.21276596,0.18867925
0.23404255,0.2037037
0.23404255,0.19642857
0.25531915,0.20689655
0.25531915,0.2
0.27659574,0.20967742
0.29787234,0.21875
0.31914894,0.23076923
0.34042553,0.23880597
0.34042553,0.23529412
0.36170213,0.24637681
0.38297872,0.25352113
0.38297872,0.2278481
0.40425532,0.2375
0.40425532,0.21590909
0.42553191,0.22222222
0.42553191,0.20408163
0.44680851,0.21
0.44680851,0.2038835
0.46808511,0.20952381
0.46808511,0.2
0.5106383,0.21428571
0.53191489,0.22123894
0.53191489,0.21929825
0.55319149,0.22608696
0.57446809,0.23076923
0.57446809,0.2195122
0.59574468,0.22580645
0.59574468,0.22222222
0.61702128,0.22834646
0.61702128,0.2265625
0.63829787,0.23255814
0.63829787,0.2189781
0.65957447,0.22463768
0.65957447,0.21830986
0.68085106,0.22222222
0.68085106,0.21917808
0.70212766,0.2244898
0.72340426,0.22972973
0.74468085,0.23489933
0.74468085,0.23333333
0.76595745,0.23684211
0.76595745,0.23376623
0.78723404,0.23870968
0.80851064,0.24203822
0.80851064,0.24050633
0.82978723,0.24528302
0.82978723,0.24074074
0.85106383,0.24539877
0.85106383,0.23255814
0.87234043,0.23699422
0.87234043,0.22651934
0.89361702,0.23076923
0.89361702,0.2295082
0.91489362,0.23369565
0.91489362,0.2311828
0.93617021,0.23529412
0.93617021,0.23280423
0.95744681,0.23560209
0.95744681,0.234375
0.9787234,0.23834197
0.9787234,0.23469388
1,0.23857868
1,0
