0,0
0.001,0
0.001,0.07692308
0.003,0.07692308
0.003,0.15384615
0.005,0.15384615
0.005,0.23076923
0.007,0.23076923
0.007,0.30769231
0.008,0.30769231
0.008,0.38461538
0.039,0.38461538
0.039,0.53846154
0.047,0.53846154
0.047,0.61538462
0.075,0.61538462
0.075,0.69230769
0.08,0.69230769
0.08,0.76923077
0.364,0.76923077
0.364,0.84615385
0.511,0.84615385
0.511,0.92307692
0.592,0.92307692
0.592,1
1,1
