1,0
2,0.5
3,0.66666667
4,0.5
5,0.4
6,0.5
7,0.42857143
8,0.375
9,0.33333333
10,0.3
11,0.36363636
12,0.33333333
13,0.30769231
14,0.28571429
15,0.33333333
16,0.3125
17,0.35294118
18,0.33333333
19,0.31578947
20,0.3
21,0.33333333
22,0.31818182
23,0.34782609
24,0.33333333
25,0.32
26,0.30769231
27,0.2962963
28,0.28571429
29,0.27586207
30,0.26666667
31,0.25806452
32,0.25
33,0.27272727
34,0.26470588
35,0.28571429
36,0.30555556
37,0.2972973
38,0.28947368
39,0.30769231
40,0.3
41,0.29268293
42,0.30952381
43,0.30232558
44,0.31818182
45,0.31111111
46,0.30434783
47,0.29787234
48,0.29166667
49,0.28571429
50,0.28
51,0.2745098
52,0.26923077
53,0.28301887
54,0.27777778
55,0.29090909
56,0.28571429
57,0.29824561
58,0.31034483
59,0.3220339
60,0.31666667
61,0.31147541
62,0.32258065
63,0.31746032
64,0.3125
65,0.30769231
66,0.31818182
67,0.31343284
68,0.32352941
69,0.33333333
70,0.34285714
71,0.33802817
72,0.33333333
73,0.32876712
74,0.32432432
75,0.32
76,0.31578947
77,0.31168831
78,0.30769231
