0.02564103,1
0.02564103,0.5
0.05128205,0.66666667
0.05128205,0.5
0.07692308,0.6
0.07692308,0.25
0.1025641,0.30769231
0.1025641,0.22222222
0.12820513,0.26315789
0.12820513,0.23809524
0.15384615,0.27272727
0.15384615,0.17142857
0.17948718,0.19444444
0.20512821,0.21621622
0.20512821,0.20512821
0.23076923,0.225
0.23076923,0.21428571
0.25641026,0.23255814
0.25641026,0.2173913
0.28205128,0.23404255
0.30769231,0.25
0.33333333,0.26530612
0.35897436,0.28
0.35897436,0.26923077
0.38461538,0.28301887
0.38461538,0.26315789
0.41025641,0.27586207
0.41025641,0.27118644
0.43589744,0.28333333
0.46153846,0.29508197
0.46153846,0.26865672
0.48717949,0.27941176
0.48717949,0.26760563
0.51282051,0.27777778
0.51282051,0.23529412
0.53846154,0.24418605
0.53846154,0.21875
0.56410256,0.22680412
0.56410256,0.2244898
0.58974359,0.23232323
0.58974359,0.23
0.61538462,0.23762376
0.61538462,0.23529412
0.64102564,0.24271845
0.64102564,0.24038462
0.66666667,0.24761905
0.66666667,0.24074074
0.69230769,0.24770642
0.69230769,0.24545455
0.71794872,0.25225225
0.71794872,0.24347826
0.74358974,0.25
0.74358974,0.24576271
0.76923077,0.25210084
0.76923077,0.25
0.79487179,0.25619835
0.79487179,0.25409836
0.82051282,0.2601626
0.82051282,0.256
0.84615385,0.26190476
0.84615385,0.24264706
0.87179487,0.24817518
0.87179487,0.23943662
0.8974359,0.24475524
0.92307692,0.25
0.92307692,0.24
0.94871795,0.24503311
0.94871795,0.24183007
0.97435897,0.24675325
1,0
