0,0
0.00662252,0
0.00662252,0.04255319
0.06622517,0.04255319
0.06622517,0.08510638
0.11258278,0.08510638
0.11258278,0.10638298
0.1192053,0.10638298
0.1192053,0.12765957
0.12582781,0.12765957
0.12582781,0.14893617
0.20529801,0.14893617
0.20529801,0.17021277
0.21192053,0.17021277
0.21192053,0.19148936
0.21854305,0.19148936
0.21854305,0.29787234
0.23178808,0.29787234
0.23178808,0.31914894
0.2384106,0.31914894
0.2384106,0.34042553
0.25165563,0.34042553
0.25165563,0.36170213
0.27152318,0.36170213
0.27152318,0.38297872
0.2781457,0.38297872
0.2781457,0.42553191
0.29801325,0.42553191
0.29801325,0.44680851
0.31788079,0.44680851
0.31788079,0.46808511
0.34437086,0.46808511
0.34437086,0.5106383
0.37086093,0.5106383
0.37086093,0.53191489
0.41721854,0.53191489
0.41721854,0.57446809
0.43046358,0.57446809
0.43046358,0.59574468
0.44370861,0.59574468
0.44370861,0.63829787
0.45695364,0.63829787
0.45695364,0.65957447
0.47019868,0.65957447
0.47019868,0.68085106
1,1
1,1
