0.00793651,1
0.05555556,1
0.05555556,0.875
0.06349206,0.88888889
0.07142857,0.9
0.07936508,0.90909091
0.08730159,0.91666667
0.0952381,0.92307692
0.1031746,0.92857143
0.11111111,0.93333333
0.11904762,0.9375
0.12698413,0.94117647
0.13492063,0.94444444
0.14285714,0.94736842
0.15079365,0.95
0.15873016,0.95238095
0.16666667,0.95454545
0.17460317,0.95652174
0.17460317,0.91666667
0.18253968,0.92
0.19047619,0.92307692
0.1984127,0.92592593
0.20634921,0.92857143
0.21428571,0.93103448
0.22222222,0.93333333
0.23015873,0.93548387
0.23015873,0.90625
0.23809524,0.90909091
0.24603175,0.91176471
0.25396825,0.91428571
0.26190476,0.91666667
0.26984127,0.91891892
0.27777778,0.92105263
0.28571429,0.92307692
0.29365079,0.925
0.3015873,0.92682927
0.30952381,0.92857143
0.31746032,0.93023256
0.32539683,0.93181818
0.33333333,0.93333333
0.34126984,0.93478261
0.34920635,0.93617021
0.35714286,0.9375
0.36507937,0.93877551
0.37301587,0.94
0.38095238,0.94117647
0.38888889,0.94230769
0.3968254,0.94339623
0.4047619,0.94444444
0.41269841,0.94545455
0.42063492,0.94642857
0.42857143,0.94736842
0.43650794,0.94827586
0.43650794,0.93220339
0.44444444,0.93333333
0.45238095,0.93442623
0.46031746,0.93548387
0.46825397,0.93650794
0.47619048,0.9375
0.48412698,0.93846154
0.49206349,0.93939394
0.49206349,0.92537313
0.5,0.92647059
0.50793651,0.92753623
0.51587302,0.92857143
0.51587302,0.91549296
0.52380952,0.91666667
0.53174603,0.91780822
0.53174603,0.90540541
0.53968254,0.90666667
0.54761905,0.90789474
0.55555556,0.90909091
0.56349206,0.91025641
0.56349206,0.8875
0.57142857,0.88888889
0.57936508,0.8902439
0.58730159,0.89156627
0.58730159,0.88095238
0.5952381,0.88235294
0.6031746,0.88372093
0.61111111,0.88505747
0.61904762,0.88636364
0.62698413,0.88764045
0.62698413,0.87777778
0.63492063,0.87912088
0.63492063,0.86956522
0.64285714,0.87096774
0.65079365,0.87234043
0.65079365,0.85416667
0.65873016,0.8556701
0.65873016,0.84693878
0.66666667,0.84848485
0.67460317,0.85
0.68253968,0.85148515
0.69047619,0.85294118
0.69047619,0.84466019
0.6984127,0.84615385
0.6984127,0.83018868
0.70634921,0.8317757
0.71428571,0.83333333
0.72222222,0.83486239
0.72222222,0.82727273
0.73015873,0.82882883
0.73015873,0.80701754
0.73809524,0.80869565
0.74603175,0.81034483
0.74603175,0.79661017
0.75396825,0.79831933
0.76190476,0.8
0.76984127,0.80165289
0.76984127,0.79508197
0.77777778,0.79674797
0.78571429,0.7983871
0.79365079,0.8
0.79365079,0.79365079
0.8015873,0.79527559
0.80952381,0.796875
0.81746032,0.79844961
0.82539683,0.8
0.82539683,0.79389313
0.83333333,0.79545455
0.83333333,0.77205882
0.84126984,0.77372263
0.84126984,0.76811594
0.85714286,0.77142857
0.85714286,0.76595745
0.86507937,0.76760563
0.87301587,0.76923077
0.87301587,0.74324324
0.88095238,0.74496644
0.88095238,0.74
0.88888889,0.74172185
0.88888889,0.7133758
0.8968254,0.71518987
0.8968254,0.68902439
0.9047619,0.69090909
0.9047619,0.61956522
0.91269841,0.62162162
0.91269841,0.59585492
0.92063492,0.59793814
0.92063492,0.54716981
0.92857143,0.54929577
0.92857143,0.50649351
0.93650794,0.50862069
0.93650794,0.4796748
0.94444444,0.48178138
0.94444444,0.45419847
0.95238095,0.45627376
0.95238095,0.44117647
0.96031746,0.44322344
0.96031746,0.4245614
1,0
