0,0
0,0.62831858
0.00892857,0.62831858
0.00892857,0.77876106
0.01339286,0.77876106
0.01339286,0.78761062
0.01785714,0.78761062
0.01785714,0.83185841
0.02232143,0.83185841
0.02232143,0.85840708
0.03571429,0.85840708
0.03571429,0.87610619
0.04017857,0.87610619
0.04017857,0.90265487
0.04464286,0.90265487
0.04464286,0.92035398
0.09375,0.92035398
0.09375,0.92920354
0.10267857,0.92920354
0.10267857,0.9380531
0.10714286,0.9380531
0.10714286,0.94690265
0.11607143,0.94690265
0.11607143,0.96460177
0.14285714,0.96460177
0.14285714,0.97345133
0.16071429,0.97345133
0.16071429,0.98230088
0.30803571,0.98230088
0.30803571,0.99115044
0.72321429,0.99115044
0.72321429,1
1,1
