0.00884956,1
0.13274336,1
0.13274336,0.9375
0.14159292,0.94117647
0.15044248,0.94444444
0.15929204,0.94736842
0.16814159,0.95
0.17699115,0.95238095
0.17699115,0.90909091
0.18584071,0.91304348
0.19469027,0.91666667
0.20353982,0.92
0.21238938,0.92307692
0.22123894,0.92592593
0.22123894,0.89285714
0.2300885,0.89655172
0.23893805,0.9
0.24778761,0.90322581
0.25663717,0.90625
0.26548673,0.90909091
0.27433628,0.91176471
0.28318584,0.91428571
0.2920354,0.91666667
0.30088496,0.91891892
0.30973451,0.92105263
0.31858407,0.92307692
0.32743363,0.925
0.32743363,0.90243902
0.33628319,0.9047619
0.33628319,0.88372093
0.34513274,0.88636364
0.3539823,0.88888889
0.36283186,0.89130435
0.37168142,0.89361702
0.38053097,0.89583333
0.38053097,0.87755102
0.38938053,0.88
0.39823009,0.88235294
0.40707965,0.88461538
0.4159292,0.88679245
0.42477876,0.88888889
0.43362832,0.89090909
0.43362832,0.875
0.44247788,0.87719298
0.45132743,0.87931034
0.46017699,0.88135593
0.46902655,0.88333333
0.46902655,0.86885246
0.47787611,0.87096774
0.48672566,0.87301587
0.49557522,0.875
0.50442478,0.87692308
0.51327434,0.87878788
0.52212389,0.88059701
0.53097345,0.88235294
0.53097345,0.86956522
0.53982301,0.87142857
0.53982301,0.85915493
0.54867257,0.86111111
0.55752212,0.8630137
0.56637168,0.86486486
0.57522124,0.86666667
0.5840708,0.86842105
0.59292035,0.87012987
0.60176991,0.87179487
0.61061947,0.87341772
0.61061947,0.8625
0.61946903,0.86419753
0.62831858,0.86585366
0.63716814,0.86746988
0.6460177,0.86904762
0.65486726,0.87058824
0.66371681,0.87209302
0.66371681,0.86206897
0.67256637,0.86363636
0.67256637,0.85393258
0.68141593,0.85555556
0.69026549,0.85714286
0.69911504,0.85869565
0.7079646,0.86021505
0.71681416,0.86170213
0.72566372,0.86315789
0.73451327,0.86458333
0.74336283,0.86597938
0.75221239,0.86734694
0.76106195,0.86868687
0.7699115,0.87
0.7699115,0.84466019
0.77876106,0.84615385
0.78761062,0.84761905
0.79646018,0.8490566
0.79646018,0.79646018
0.80530973,0.79824561
0.81415929,0.8
0.82300885,0.80172414
0.82300885,0.78151261
0.83185841,0.78333333
0.83185841,0.7768595
0.84070796,0.77868852
0.84070796,0.77235772
0.84955752,0.77419355
0.84955752,0.768
0.85840708,0.76984127
0.86725664,0.77165354
0.87610619,0.7734375
0.87610619,0.75
0.88495575,0.7518797
0.89380531,0.75373134
0.90265487,0.75555556
0.90265487,0.73381295
0.91150442,0.73571429
0.91150442,0.68666667
0.92035398,0.68874172
0.92035398,0.64197531
0.92920354,0.64417178
0.92920354,0.6402439
0.9380531,0.64242424
0.9380531,0.62721893
0.94690265,0.62941176
0.94690265,0.61494253
0.95575221,0.61714286
0.95575221,0.57142857
0.96460177,0.57368421
0.96460177,0.51173709
0.97345133,0.51401869
0.97345133,0.5
0.98230088,0.50226244
0.98230088,0.5
0.99115044,0.50224215
0.99115044,0.48908297
1,0.49130435
1,0
