1,1
15,1
16,0.9375
17,0.94117647
18,0.94444444
19,0.94736842
20,0.95
21,0.95238095
22,0.90909091
23,0.91304348
24,0.91666667
25,0.92
26,0.92307692
27,0.92592593
28,0.89285714
29,0.89655172
30,0.9
31,0.90322581
32,0.90625
33,0.90909091
34,0.91176471
35,0.91428571
36,0.91666667
37,0.91891892
38,0.92105263
39,0.92307692
40,0.925
41,0.90243902
42,0.9047619
43,0.88372093
44,0.88636364
45,0.88888889
46,0.89130435
47,0.89361702
48,0.89583333
49,0.87755102
50,0.88
51,0.88235294
52,0.88461538
53,0.88679245
54,0.88888889
55,0.89090909
56,0.875
57,0.87719298
58,0.87931034
59,0.88135593
60,0.88333333
61,0.86885246
62,0.87096774
63,0.87301587
64,0.875
65,0.87692308
66,0.87878788
67,0.88059701
68,0.88235294
69,0.86956522
70,0.87142857
71,0.85915493
72,0.86111111
73,0.8630137
74,0.86486486
75,0.86666667
76,0.86842105
77,0.87012987
78,0.87179487
79,0.87341772
80,0.8625
81,0.86419753
82,0.86585366
83,0.86746988
84,0.86904762
85,0.87058824
86,0.87209302
87,0.86206897
88,0.86363636
89,0.85393258
90,0.85555556
91,0.85714286
92,0.85869565
93,0.86021505
94,0.86170213
95,0.86315789
96,0.86458333
97,0.86597938
98,0.86734694
99,0.86868687
100,0.87
101,0.86138614
102,0.85294118
103,0.84466019
104,0.84615385
105,0.84761905
106,0.8490566
107,0.8411215
108,0.83333333
109,0.82568807
110,0.81818182
111,0.81081081
112,0.80357143
113,0.79646018
114,0.79824561
115,0.8
116,0.80172414
117,0.79487179
118,0.78813559
119,0.78151261
120,0.78333333
121,0.7768595
122,0.77868852
123,0.77235772
124,0.77419355
125,0.768
126,0.76984127
127,0.77165354
128,0.7734375
129,0.76744186
130,0.76153846
131,0.75572519
132,0.75
133,0.7518797
134,0.75373134
135,0.75555556
136,0.75
137,0.74452555
138,0.73913043
139,0.73381295
140,0.73571429
141,0.73049645
142,0.72535211
143,0.72027972
144,0.71527778
145,0.71034483
146,0.70547945
147,0.70068027
148,0.69594595
149,0.69127517
150,0.68666667
151,0.68874172
152,0.68421053
153,0.67973856
154,0.67532468
155,0.67096774
156,0.66666667
157,0.66242038
158,0.65822785
159,0.65408805
160,0.65
161,0.64596273
162,0.64197531
163,0.64417178
164,0.6402439
165,0.64242424
166,0.63855422
167,0.63473054
168,0.63095238
169,0.62721893
170,0.62941176
171,0.62573099
172,0.62209302
173,0.61849711
174,0.61494253
175,0.61714286
176,0.61363636
177,0.61016949
178,0.60674157
179,0.60335196
180,0.6
181,0.59668508
182,0.59340659
183,0.59016393
184,0.58695652
185,0.58378378
186,0.58064516
187,0.57754011
188,0.57446809
189,0.57142857
190,0.57368421
191,0.57068063
192,0.56770833
193,0.56476684
194,0.56185567
195,0.55897436
196,0.55612245
197,0.55329949
198,0.55050505
199,0.54773869
200,0.545
201,0.54228856
202,0.53960396
203,0.53694581
204,0.53431373
205,0.53170732
206,0.52912621
207,0.52657005
208,0.52403846
209,0.5215311
210,0.51904762
211,0.51658768
212,0.51415094
213,0.51173709
214,0.51401869
215,0.51162791
216,0.50925926
217,0.50691244
218,0.50458716
219,0.50228311
220,0.5
221,0.50226244
222,0.5
223,0.50224215
224,0.5
225,0.49777778
226,0.49557522
