0,0
0,0
0.02564103,0.16666667
0.05128205,0.28571429
0.07692308,0.375
0.07692308,0.3
0.1025641,0.36363636
0.1025641,0.33333333
0.12820513,0.38461538
0.12820513,0.25
0.15384615,0.28571429
0.17948718,0.31818182
0.17948718,0.29166667
0.20512821,0.32
0.20512821,0.2962963
0.23076923,0.32142857
0.25641026,0.34482759
0.28205128,0.36666667
0.28205128,0.33333333
0.30769231,0.35294118
0.33333333,0.37142857
0.33333333,0.36111111
0.35897436,0.37837838
0.38461538,0.39473684
0.41025641,0.41025641
0.41025641,0.4
0.43589744,0.41463415
0.43589744,0.4047619
0.46153846,0.41860465
0.46153846,0.40909091
0.48717949,0.42222222
0.48717949,0.41304348
0.51282051,0.42553191
0.51282051,0.32786885
0.53846154,0.33870968
0.56410256,0.34920635
0.56410256,0.32352941
0.58974359,0.33333333
0.58974359,0.2987013
0.61538462,0.30769231
0.61538462,0.30379747
0.64102564,0.3125
0.64102564,0.29761905
0.66666667,0.30588235
0.66666667,0.30232558
0.69230769,0.31034483
0.71794872,0.31818182
0.74358974,0.3258427
0.74358974,0.25438596
0.76923077,0.26086957
0.79487179,0.26724138
0.79487179,0.2605042
0.82051282,0.26666667
0.82051282,0.24427481
0.84615385,0.25
0.87179487,0.2556391
0.87179487,0.24285714
0.8974359,0.24822695
0.8974359,0.23809524
0.92307692,0.24324324
0.94871795,0.24832215
0.94871795,0.24503311
0.97435897,0.25
0.97435897,0.24675325
1,0
