0,0
0,0.30088496
0.00446429,0.30088496
0.00446429,0.38938053
0.00892857,0.38938053
0.00892857,0.51327434
0.01339286,0.51327434
0.01339286,0.55752212
0.01785714,0.55752212
0.01785714,0.56637168
0.02232143,0.56637168
0.02232143,0.6460177
0.02678571,0.6460177
0.02678571,0.7079646
0.03125,0.7079646
0.03125,0.73451327
0.03571429,0.73451327
0.03571429,0.78761062
0.04017857,0.78761062
0.04017857,0.80530973
0.04464286,0.80530973
0.04464286,0.81415929
0.05357143,0.81415929
0.05357143,0.82300885
0.05803571,0.82300885
0.05803571,0.88495575
0.0625,0.88495575
0.0625,0.89380531
0.07142857,0.89380531
0.07142857,0.91150442
0.08035714,0.91150442
0.08035714,0.92920354
0.08482143,0.92920354
0.08482143,0.9380531
0.10267857,0.9380531
0.10267857,0.94690265
0.10714286,0.94690265
0.10714286,0.96460177
0.14732143,0.96460177
0.14732143,0.97345133
0.16071429,0.97345133
0.16071429,0.98230088
0.30357143,0.98230088
0.30357143,0.99115044
0.49553571,0.99115044
0.49553571,1
1,1
